user_id,transactionId,created
42047,273445,2016-09-01 17:16:21
70993,274143,2016-09-07 14:46:02
19506,276310,2016-09-24 17:09:50
86433,275732,2016-09-20 13:43:51
69153,274930,2016-09-14 01:15:55
46178,273580,2016-09-02 18:55:32
84015,273688,2016-09-03 18:30:08
9325,273699,2016-09-03 21:30:15
83458,274262,2016-09-08 13:09:10
66337,275670,2016-09-19 22:49:37
41355,275738,2016-09-20 14:48:30
9130,275954,2016-09-21 18:27:18
15417,276970,2016-09-30 00:46:34
16685,274368,2016-09-09 02:37:40
13133,276414,2016-09-26 03:46:48
87544,276518,2016-09-26 21:29:08
36594,274117,2016-09-07 11:56:35
66813,273450,2016-09-01 18:04:40
73792,275055,2016-09-14 23:11:19
19267,275825,2016-09-20 21:41:08
75398,273401,2016-09-01 12:44:59
71240,273901,2016-09-05 20:41:16
82550,273379,2016-09-01 11:22:52
16226,273808,2016-09-05 11:09:39
17158,275384,2016-09-17 12:00:03
85230,274355,2016-09-08 23:25:32
56,274786,2016-09-12 22:15:44
67632,274904,2016-09-13 22:00:50
86135,275432,2016-09-17 21:26:43
4322,274867,2016-09-13 16:11:02
87048,276155,2016-09-23 00:21:12
69153,273606,2016-09-02 23:36:08
38922,276639,2016-09-27 22:16:32
87957,277040,2016-09-30 14:44:43
3420,273729,2016-09-04 07:35:47
84714,273776,2016-09-04 20:56:25
17314,273671,2016-09-03 15:53:21
87519,276485,2016-09-26 17:09:51
85659,274840,2016-09-13 14:06:42
46178,275234,2016-09-16 10:14:29
66771,274218,2016-09-08 09:43:32
85400,275632,2016-09-19 17:34:16
69153,274357,2016-09-09 00:01:48
12997,274941,2016-09-14 09:01:15
28668,276938,2016-09-29 19:03:52
70993,276311,2016-09-24 17:35:26
84695,273764,2016-09-04 17:21:57
9094,275179,2016-09-15 19:21:10
85810,275909,2016-09-21 13:52:33
85315,276288,2016-09-24 11:42:41
25967,274376,2016-09-09 08:42:49
56,276036,2016-09-22 12:14:40
46178,275205,2016-09-15 23:35:12
7375,273357,2016-09-01 10:17:08
1233,273358,2016-09-01 10:18:44
84336,273386,2016-09-01 11:55:16
84340,273388,2016-09-01 12:09:50
20468,273393,2016-09-01 12:23:08
11782,273397,2016-09-01 12:37:43
21155,273403,2016-09-01 12:49:43
44677,273411,2016-09-01 13:34:38
15791,273443,2016-09-01 16:57:24
9873,273451,2016-09-01 18:14:29
26466,273452,2016-09-01 18:22:29
72177,273455,2016-09-01 19:05:59
27075,273464,2016-09-01 20:31:26
84430,273487,2016-09-01 23:45:33
84454,273497,2016-09-02 09:43:00
8025,273514,2016-09-02 11:01:42
17373,273564,2016-09-02 17:01:55
8335,273649,2016-09-03 13:02:41
10195,273665,2016-09-03 15:03:32
3523,273667,2016-09-03 15:11:49
34574,273686,2016-09-03 18:05:19
23016,273692,2016-09-03 20:21:26
69485,273702,2016-09-03 22:28:07
40959,273704,2016-09-03 22:56:22
15042,273737,2016-09-04 09:56:55
84668,273739,2016-09-04 10:28:38
35766,273750,2016-09-04 13:00:04
15320,273751,2016-09-04 13:04:23
84711,273793,2016-09-05 07:46:44
15205,273835,2016-09-05 13:04:39
74482,273852,2016-09-05 14:47:58
25389,273897,2016-09-05 19:37:30
84870,273930,2016-09-06 00:20:03
18420,273933,2016-09-06 00:57:01
7963,273939,2016-09-06 01:58:02
81784,273986,2016-09-06 14:14:30
37581,273992,2016-09-06 15:06:25
6898,274007,2016-09-06 15:51:45
40876,274024,2016-09-06 16:52:32
44781,274058,2016-09-06 21:27:50
1733,274119,2016-09-07 12:07:33
18279,274126,2016-09-07 12:42:44
34019,274161,2016-09-07 16:13:59
8605,274166,2016-09-07 17:13:44
44677,274193,2016-09-07 22:55:54
10014,274211,2016-09-08 04:46:35
74340,274264,2016-09-08 13:25:59
39743,274270,2016-09-08 14:12:42
20878,274282,2016-09-08 15:10:44
85212,274327,2016-09-08 20:34:29
42022,274328,2016-09-08 20:34:50
41355,274344,2016-09-08 22:24:04
44460,274379,2016-09-09 09:51:04
13354,274386,2016-09-09 10:31:25
83930,274422,2016-09-09 12:54:17
9767,274431,2016-09-09 13:49:49
34776,274447,2016-09-09 14:48:58
6161,274461,2016-09-09 17:38:26
34566,274482,2016-09-09 20:41:41
85324,274487,2016-09-09 21:41:14
21155,274518,2016-09-10 10:48:18
74784,274520,2016-09-10 11:08:28
16987,274522,2016-09-10 11:17:45
85379,274541,2016-09-10 14:00:43
20106,274563,2016-09-10 21:04:20
85426,274579,2016-09-10 23:39:20
85430,274580,2016-09-11 00:33:24
85435,274585,2016-09-11 00:55:21
19106,274590,2016-09-11 01:47:46
85450,274610,2016-09-11 12:01:38
6337,274618,2016-09-11 14:02:45
8605,274626,2016-09-11 15:41:09
13966,274630,2016-09-11 16:07:59
36358,274635,2016-09-11 17:59:17
1866,274647,2016-09-11 21:46:52
85512,274652,2016-09-11 22:54:03
38339,274664,2016-09-12 07:37:57
34432,274693,2016-09-12 11:20:33
14843,274762,2016-09-12 18:14:59
17475,274782,2016-09-12 21:47:29
68278,274783,2016-09-12 21:47:46
7374,274791,2016-09-12 23:17:07
1907,274841,2016-09-13 14:08:01
85598,274852,2016-09-13 15:04:07
3214,274860,2016-09-13 15:43:35
4781,274865,2016-09-13 15:56:25
20937,274891,2016-09-13 19:53:29
2518,274905,2016-09-13 22:15:05
85732,274912,2016-09-13 22:45:23
85748,274936,2016-09-14 06:43:51
85750,274938,2016-09-14 07:09:22
85778,274969,2016-09-14 12:08:33
20696,274984,2016-09-14 13:05:56
85707,274995,2016-09-14 14:05:42
81693,275019,2016-09-14 16:49:07
85828,275024,2016-09-14 18:00:34
18704,275028,2016-09-14 18:42:03
66934,275035,2016-09-14 20:35:07
39996,275039,2016-09-14 21:29:11
1072,275040,2016-09-14 21:42:47
67792,275043,2016-09-14 22:03:32
13903,275056,2016-09-14 23:16:34
15520,275060,2016-09-15 00:06:28
85920,275128,2016-09-15 14:22:39
17772,275135,2016-09-15 15:22:59
15938,275161,2016-09-15 17:20:45
42891,275183,2016-09-15 20:01:26
21800,275185,2016-09-15 20:47:47
85962,275201,2016-09-15 22:47:21
22888,275217,2016-09-16 07:55:09
42533,275235,2016-09-16 10:21:19
14593,275237,2016-09-16 10:29:57
13354,275288,2016-09-16 14:11:13
43666,275328,2016-09-16 18:12:22
442,275333,2016-09-16 18:34:06
45549,275342,2016-09-16 18:56:48
86056,275360,2016-09-16 22:25:14
4847,275381,2016-09-17 11:56:40
10902,275385,2016-09-17 12:19:35
2799,275390,2016-09-17 13:04:56
30727,275395,2016-09-17 13:25:27
4781,275402,2016-09-17 14:29:35
86121,275418,2016-09-17 17:02:21
16085,275424,2016-09-17 18:45:57
86153,275447,2016-09-17 23:49:51
86176,275461,2016-09-18 10:39:45
72680,275485,2016-09-18 15:25:51
85458,275489,2016-09-18 15:38:37
86219,275495,2016-09-18 16:52:30
82940,275516,2016-09-18 20:28:06
12291,275525,2016-09-18 21:56:02
14705,275527,2016-09-18 22:24:14
18146,275528,2016-09-18 23:13:05
69849,275530,2016-09-18 23:36:12
86285,275564,2016-09-19 09:26:53
86322,275593,2016-09-19 14:30:12
1775,275602,2016-09-19 15:11:00
83500,275645,2016-09-19 18:52:01
86353,275647,2016-09-19 19:07:41
12634,275651,2016-09-19 20:00:50
5558,275656,2016-09-19 20:39:55
86362,275659,2016-09-19 21:18:44
1926,275672,2016-09-19 23:04:19
5574,275680,2016-09-20 00:12:14
7092,275682,2016-09-20 00:58:28
86422,275720,2016-09-20 11:40:04
67644,275810,2016-09-20 20:30:45
8605,275827,2016-09-20 21:45:42
40959,275829,2016-09-20 21:59:59
86425,275877,2016-09-21 11:11:17
86805,275917,2016-09-21 15:14:40
66337,275964,2016-09-21 20:16:24
86841,275965,2016-09-21 20:17:29
84531,275971,2016-09-21 22:11:15
86865,275973,2016-09-21 22:52:12
83188,276007,2016-09-22 10:32:29
25809,276069,2016-09-22 14:20:42
28026,276132,2016-09-22 20:19:12
21251,276141,2016-09-22 22:26:47
87044,276152,2016-09-23 00:07:59
87065,276162,2016-09-23 05:05:55
43666,276171,2016-09-23 09:18:48
6666,276173,2016-09-23 09:44:34
85367,276265,2016-09-23 20:13:39
45330,276330,2016-09-24 22:36:11
39743,276341,2016-09-25 01:03:31
2258,276353,2016-09-25 12:46:32
3913,276355,2016-09-25 12:56:33
87323,276360,2016-09-25 13:35:50
10332,276380,2016-09-25 19:02:05
87364,276381,2016-09-25 19:30:06
87396,276401,2016-09-25 23:45:58
1817,276406,2016-09-26 00:07:12
1616,276443,2016-09-26 12:30:06
74449,276505,2016-09-26 19:23:47
16448,276561,2016-09-27 12:38:25
15276,276659,2016-09-28 02:12:39
85745,276674,2016-09-28 09:56:58
4085,276703,2016-09-28 11:21:40
4770,276709,2016-09-28 11:37:33
15193,276733,2016-09-28 14:04:27
87752,276752,2016-09-28 16:25:44
10617,276757,2016-09-28 17:32:40
4708,276794,2016-09-28 21:43:46
15548,276796,2016-09-28 22:31:59
87788,276806,2016-09-28 23:47:38
87796,276812,2016-09-29 01:23:07
1817,276815,2016-09-29 08:42:17
87838,276869,2016-09-29 13:29:45
87856,276885,2016-09-29 14:16:47
7547,276903,2016-09-29 15:49:35
87877,276914,2016-09-29 16:38:13
10014,276980,2016-09-30 03:36:14
87984,277073,2016-09-30 17:31:10
40906,277095,2016-09-30 21:37:05
20665,277096,2016-09-30 21:49:19
9276,277100,2016-09-30 22:17:09
84333,273384,2016-09-01 11:42:37
39720,273414,2016-09-01 13:42:26
17475,273919,2016-09-05 22:52:36
84972,274049,2016-09-06 20:03:28
13113,274137,2016-09-07 13:37:05
30238,274188,2016-09-07 21:56:41
85207,274320,2016-09-08 19:59:05
25809,274356,2016-09-08 23:41:54
85351,274505,2016-09-10 07:31:52
85311,274507,2016-09-10 08:59:31
85411,274560,2016-09-10 20:32:02
70505,274593,2016-09-11 07:48:15
8842,274718,2016-09-12 14:31:42
85606,274775,2016-09-12 20:57:07
85704,274881,2016-09-13 18:07:42
85721,274897,2016-09-13 21:02:19
5711,275216,2016-09-16 07:38:44
34160,275269,2016-09-16 12:26:08
18358,275367,2016-09-16 23:59:05
40143,275387,2016-09-17 12:33:13
7896,275398,2016-09-17 14:01:16
86134,275431,2016-09-17 21:12:23
892,275435,2016-09-17 21:52:18
15278,275478,2016-09-18 13:45:44
43868,275673,2016-09-19 23:06:41
85398,275715,2016-09-20 10:48:40
83560,275724,2016-09-20 12:23:05
82013,275747,2016-09-20 15:02:13
70667,275939,2016-09-21 16:33:33
8335,276272,2016-09-23 23:44:46
36081,276307,2016-09-24 16:18:32
21346,276324,2016-09-24 21:54:11
87267,276328,2016-09-24 22:24:03
10089,276538,2016-09-27 00:42:52
7726,276553,2016-09-27 11:27:42
2784,276637,2016-09-27 21:46:09
44677,276643,2016-09-27 22:39:09
34763,276942,2016-09-29 19:30:45
14251,273473,2016-09-01 21:24:11
11925,273575,2016-09-02 18:15:13
84670,273742,2016-09-04 11:31:59
82635,273913,2016-09-05 21:56:31
10332,274061,2016-09-06 21:58:48
85039,274122,2016-09-07 12:28:10
5116,274216,2016-09-08 09:17:00
20309,274490,2016-09-09 22:17:28
11515,274632,2016-09-11 16:19:33
14571,274642,2016-09-11 20:48:56
3214,274650,2016-09-11 22:19:38
13582,274684,2016-09-12 10:37:15
85550,274691,2016-09-12 11:08:02
85576,274719,2016-09-12 14:40:56
15070,274777,2016-09-12 21:03:33
85877,275070,2016-09-15 07:55:09
85398,275358,2016-09-16 21:41:15
40959,275408,2016-09-17 15:39:36
86172,275459,2016-09-18 10:03:58
86266,275539,2016-09-19 01:50:49
86319,275587,2016-09-19 13:47:23
85244,275730,2016-09-20 13:17:38
34688,276091,2016-09-22 15:49:16
6037,276375,2016-09-25 17:32:47
42253,276397,2016-09-25 23:12:55
30509,276513,2016-09-26 21:05:27
80982,276958,2016-09-29 22:24:39
12804,274268,2016-09-08 14:10:28
14606,274312,2016-09-08 18:27:54
86034,275330,2016-09-16 18:29:21
2056,275430,2016-09-17 20:58:44
4735,275533,2016-09-19 00:23:39
85316,275666,2016-09-19 22:28:01
3214,275833,2016-09-20 22:46:55
18275,276153,2016-09-23 00:09:57
18353,276400,2016-09-25 23:37:13
20309,276984,2016-09-30 07:00:59
10014,277038,2016-09-30 14:20:05
83940,273800,2016-09-05 10:35:04
3214,274348,2016-09-08 22:52:20
20937,274662,2016-09-12 06:22:42
1072,274699,2016-09-12 12:14:05
6666,275169,2016-09-15 18:13:15
1866,275355,2016-09-16 21:18:03
8900,275646,2016-09-19 19:07:05
17000,276299,2016-09-24 14:52:26
82806,276539,2016-09-27 00:58:13
27621,276952,2016-09-29 21:49:07
82806,275979,2016-09-21 23:36:06
35908,273409,2016-09-01 13:21:37
82806,275493,2016-09-18 15:57:54
18174,276959,2016-09-29 22:26:50
6666,277088,2016-09-30 20:45:12
82806,276936,2016-09-29 19:02:08
3880,274835,2016-09-13 13:42:26
40959,276320,2016-09-24 21:23:11
84676,275005,2016-09-14 15:02:22
12704,275297,2016-09-16 15:24:50
29984,275357,2016-09-16 21:32:54
2618,275433,2016-09-17 21:29:03
34866,275538,2016-09-19 01:41:09
15017,275690,2016-09-20 05:45:41
82940,273752,2016-09-04 13:11:07
36068,276919,2016-09-29 17:01:07
34031,276083,2016-09-22 15:37:16
86725,275834,2016-09-20 23:04:45
19383,273454,2016-09-01 18:36:28
39964,273582,2016-09-02 19:05:43
36018,273705,2016-09-03 23:01:59
12653,273740,2016-09-04 10:46:28
6161,273761,2016-09-04 16:52:09
43213,273795,2016-09-05 08:28:06
83640,273796,2016-09-05 09:27:50
16680,273834,2016-09-05 13:02:58
1626,273931,2016-09-06 00:42:28
72340,273989,2016-09-06 14:34:27
85136,274231,2016-09-08 10:31:13
8013,274369,2016-09-09 03:06:44
9873,274492,2016-09-09 22:49:49
44712,274500,2016-09-10 01:32:47
6201,274535,2016-09-10 13:38:24
14273,274539,2016-09-10 13:50:34
13012,274660,2016-09-12 03:23:38
85631,274803,2016-09-13 08:55:40
85652,274834,2016-09-13 12:39:45
20018,274924,2016-09-14 00:04:40
85859,275054,2016-09-14 23:07:24
8214,275063,2016-09-15 01:02:11
69194,275133,2016-09-15 15:06:11
458,275206,2016-09-15 23:35:36
5865,275208,2016-09-16 00:08:47
19975,275363,2016-09-16 22:53:33
37537,275374,2016-09-17 10:17:09
86129,275426,2016-09-17 20:04:51
9374,275481,2016-09-18 14:19:30
8998,275490,2016-09-18 15:40:52
86238,275509,2016-09-18 19:42:15
86298,275568,2016-09-19 10:47:21
39374,275612,2016-09-19 15:27:14
70591,275904,2016-09-21 13:20:37
80993,275927,2016-09-21 16:12:23
10195,275930,2016-09-21 16:20:07
86418,276164,2016-09-23 06:45:03
87005,276420,2016-09-26 09:35:26
86285,276532,2016-09-27 00:05:53
87607,276569,2016-09-27 13:52:40
66400,276591,2016-09-27 16:05:51
82844,276699,2016-09-28 11:03:53
30342,277043,2016-09-30 14:57:08
13519,277086,2016-09-30 20:08:27
88014,277098,2016-09-30 22:03:19
13664,274214,2016-09-08 08:39:14
40959,274643,2016-09-11 20:49:29
2386,275126,2016-09-15 14:06:21
26857,275657,2016-09-19 20:51:04
69684,276593,2016-09-27 16:19:53
87877,276982,2016-09-30 05:07:51
85400,274556,2016-09-10 18:25:12
86425,275832,2016-09-20 22:43:31
2618,276170,2016-09-23 09:12:37
18275,277070,2016-09-30 17:10:37
83414,273387,2016-09-01 12:09:09
35603,274056,2016-09-06 21:24:17
41377,275637,2016-09-19 18:01:37
18366,276714,2016-09-28 12:08:06
44636,276973,2016-09-30 01:15:33
82265,274207,2016-09-08 01:38:39
66579,275437,2016-09-17 22:03:43
73129,275441,2016-09-17 22:28:01
17846,276612,2016-09-27 18:10:03
34800,273482,2016-09-01 23:00:41
35112,273631,2016-09-03 10:42:04
41569,273679,2016-09-03 16:28:38
20137,273791,2016-09-05 04:42:15
16787,273927,2016-09-05 23:34:58
34960,274073,2016-09-06 23:27:18
19596,274345,2016-09-08 22:24:48
10095,274351,2016-09-08 23:10:30
17831,274869,2016-09-13 16:25:56
20329,275532,2016-09-19 00:07:25
72968,275807,2016-09-20 20:26:01
87036,276147,2016-09-22 23:14:14
17358,276196,2016-09-23 11:37:20
15997,276495,2016-09-26 18:30:21
169,276510,2016-09-26 20:53:48
82153,276534,2016-09-27 00:21:13
87650,276646,2016-09-27 22:51:31
18358,276991,2016-09-30 10:19:02
8549,276655,2016-09-28 00:46:08
15042,274805,2016-09-13 09:42:58
10743,273556,2016-09-02 15:57:43
34096,273653,2016-09-03 13:42:53
82769,273736,2016-09-04 09:11:05
84869,273929,2016-09-06 00:06:41
29285,274538,2016-09-10 13:47:18
85410,274767,2016-09-12 19:17:12
67644,274907,2016-09-13 22:21:12
18370,275045,2016-09-14 22:20:29
10099,275874,2016-09-21 10:56:53
17284,277037,2016-09-30 14:12:55
85454,274603,2016-09-11 11:13:59
82806,274604,2016-09-11 11:16:09
6604,275202,2016-09-15 22:47:56
39794,276309,2016-09-24 16:39:17
9600,277000,2016-09-30 11:17:05
8335,273636,2016-09-03 11:02:10
29984,276326,2016-09-24 22:11:17
18324,274503,2016-09-10 02:34:37
41566,274915,2016-09-13 22:47:26
75095,275884,2016-09-21 11:59:54
14731,276710,2016-09-28 11:40:49
87790,276808,2016-09-29 00:32:09
20236,273356,2016-09-01 10:09:16
18198,275184,2016-09-15 20:29:51
36199,275529,2016-09-18 23:26:50
85137,274233,2016-09-08 10:53:20
69701,274902,2016-09-13 21:30:00
82265,276410,2016-09-26 02:21:07
29984,273909,2016-09-05 21:42:04
86705,275796,2016-09-20 19:47:03
43666,273526,2016-09-02 11:58:53
68881,273593,2016-09-02 22:07:15
17926,273708,2016-09-03 23:30:07
1926,273709,2016-09-03 23:37:15
66917,273861,2016-09-05 15:37:56
71089,273899,2016-09-05 20:10:30
84874,273937,2016-09-06 01:09:49
8998,273980,2016-09-06 13:36:02
84924,273983,2016-09-06 14:07:37
84929,273991,2016-09-06 14:59:17
39720,274050,2016-09-06 20:03:49
123,274063,2016-09-06 22:01:26
75212,274068,2016-09-06 22:35:57
7563,274209,2016-09-08 02:58:37
17074,274334,2016-09-08 21:17:30
84488,274337,2016-09-08 21:42:34
35552,274416,2016-09-09 12:36:57
71059,274602,2016-09-11 10:55:04
17769,274620,2016-09-11 14:12:45
18704,274755,2016-09-12 17:23:09
85711,274885,2016-09-13 18:58:30
73088,274989,2016-09-14 13:30:07
85975,275213,2016-09-16 03:55:31
13354,275576,2016-09-19 12:12:57
43965,275668,2016-09-19 22:47:30
68225,275923,2016-09-21 16:05:19
11205,276743,2016-09-28 15:23:29
41490,276756,2016-09-28 17:22:20
42260,276339,2016-09-25 00:51:25
87658,276653,2016-09-28 00:06:33
9340,276755,2016-09-28 17:13:58
9600,276649,2016-09-27 23:18:53
85704,275279,2016-09-16 13:08:44
10243,275488,2016-09-18 15:33:20
16761,276608,2016-09-27 17:52:45
17937,275466,2016-09-18 12:01:08
82806,273853,2016-09-05 14:48:45
87000,276127,2016-09-22 18:56:22
84646,273710,2016-09-03 23:41:06
85729,274910,2016-09-13 22:29:25
15283,275708,2016-09-20 10:01:21
87738,276740,2016-09-28 14:51:32
68607,276747,2016-09-28 15:52:15
6546,275476,2016-09-18 13:21:38
84294,273339,2016-09-01 00:34:53
34288,273622,2016-09-03 08:16:59
18426,273922,2016-09-05 23:18:26
34675,274466,2016-09-09 18:24:19
1912,274781,2016-09-12 21:37:25
71739,275504,2016-09-18 19:05:08
34031,276290,2016-09-24 11:49:48
25550,276765,2016-09-28 18:13:02
8335,274491,2016-09-09 22:30:24
85398,274605,2016-09-11 11:20:02
67514,274932,2016-09-14 01:39:56
82739,273955,2016-09-06 10:28:12
72963,275848,2016-09-21 02:45:10
43719,273570,2016-09-02 17:51:34
85401,274555,2016-09-10 18:25:12
85853,275042,2016-09-14 21:49:19
14120,275187,2016-09-15 21:00:49
86267,275543,2016-09-19 02:48:03
86790,275903,2016-09-21 13:05:30
46112,276993,2016-09-30 10:32:31
10143,274177,2016-09-07 19:08:43
41173,273347,2016-09-01 01:46:18
87098,276193,2016-09-23 11:30:40
85359,275165,2016-09-15 17:41:27
34420,275072,2016-09-15 08:43:21
10089,275655,2016-09-19 20:39:49
40002,274659,2016-09-12 02:45:49
82265,274925,2016-09-14 00:11:07
25389,275922,2016-09-21 15:54:56
87653,276640,2016-09-27 22:28:52
35389,275983,2016-09-22 07:55:00
6604,276557,2016-09-27 12:06:44
6604,276529,2016-09-26 23:42:46
34398,273428,2016-09-01 15:16:28
42260,273703,2016-09-03 22:29:48
17852,275692,2016-09-20 07:46:26
12157,275893,2016-09-21 12:24:55
86407,276135,2016-09-22 21:09:34
18366,276398,2016-09-25 23:15:57
15195,276647,2016-09-27 23:14:55
83650,276879,2016-09-29 13:52:44
7398,275518,2016-09-18 20:43:34
34516,274551,2016-09-10 16:17:28
84434,273489,2016-09-02 00:07:09
29984,274567,2016-09-10 21:43:02
83650,273621,2016-09-03 02:15:47
20582,274971,2016-09-14 12:12:43
82544,274723,2016-09-12 15:29:30
20170,273476,2016-09-01 22:21:07
74326,273879,2016-09-05 17:55:04
34470,274768,2016-09-12 19:30:42
87679,276678,2016-09-28 10:13:28
82806,273672,2016-09-03 15:56:02
12064,276038,2016-09-22 12:18:02
7261,274333,2016-09-08 21:17:05
18324,274606,2016-09-11 11:27:10
4019,274615,2016-09-11 13:13:07
8748,274871,2016-09-13 16:36:45
8748,275197,2016-09-15 21:57:35
86283,275551,2016-09-19 08:05:17
10743,276207,2016-09-23 12:51:43
9142,273784,2016-09-04 22:44:50
9104,275856,2016-09-21 09:54:00
85044,274135,2016-09-07 13:23:42
8069,275847,2016-09-21 01:48:54
25389,276372,2016-09-25 16:40:41
15042,276399,2016-09-25 23:32:33
40774,273944,2016-09-06 09:28:59
13519,275913,2016-09-21 14:25:03
85436,274583,2016-09-11 00:47:28
8887,276169,2016-09-23 08:58:50
87207,276292,2016-09-24 12:35:13
2518,273615,2016-09-03 00:40:48
10089,273697,2016-09-03 20:59:01
84785,273840,2016-09-05 13:39:17
4543,274350,2016-09-08 23:03:28
20997,275121,2016-09-15 13:42:59
74326,275215,2016-09-16 07:06:20
86194,275471,2016-09-18 13:06:09
44219,276312,2016-09-24 18:51:50
15722,276651,2016-09-27 23:55:16
5467,276845,2016-09-29 11:40:33
17937,276392,2016-09-25 20:57:04
25936,276507,2016-09-26 20:04:18
72022,273643,2016-09-03 11:50:25
69566,276261,2016-09-23 19:08:57
29984,275835,2016-09-20 23:11:19
20665,276526,2016-09-26 23:21:04
67918,274608,2016-09-11 11:39:09
44374,273945,2016-09-06 09:30:10
38880,274174,2016-09-07 18:18:57
29984,274646,2016-09-11 21:10:45
14603,275209,2016-09-16 00:33:48
87433,276417,2016-09-26 08:08:47
39794,275417,2016-09-17 17:01:06
84060,275966,2016-09-21 20:29:31
6546,273785,2016-09-04 23:13:49
84698,274655,2016-09-12 00:41:41
68102,273535,2016-09-02 12:47:35
45787,275438,2016-09-17 22:09:44
16099,274722,2016-09-12 15:25:13
45769,276781,2016-09-28 19:47:01
36057,275192,2016-09-15 21:25:21
20467,273475,2016-09-01 22:14:54
82751,274158,2016-09-07 15:56:34
85153,274258,2016-09-08 12:32:18
36057,274441,2016-09-09 14:22:59
18145,274468,2016-09-09 19:01:13
25389,276670,2016-09-28 09:05:21
84662,273731,2016-09-04 07:51:58
2784,276343,2016-09-25 09:35:28
84292,273337,2016-09-01 00:27:35
69644,273399,2016-09-01 12:42:05
75317,273407,2016-09-01 13:05:00
84354,273412,2016-09-01 13:34:42
15443,273416,2016-09-01 13:53:47
84367,273422,2016-09-01 14:32:12
5682,273469,2016-09-01 20:46:54
83519,273495,2016-09-02 07:16:47
69942,273543,2016-09-02 13:49:52
15993,273548,2016-09-02 14:34:46
2126,273562,2016-09-02 16:50:03
84522,273592,2016-09-02 22:06:48
7926,273594,2016-09-02 22:08:30
13139,273609,2016-09-02 23:42:40
42911,273625,2016-09-03 09:10:20
14458,273629,2016-09-03 10:12:18
12399,273637,2016-09-03 11:04:17
84587,273655,2016-09-03 13:52:43
82293,273658,2016-09-03 14:46:52
84614,273684,2016-09-03 17:41:50
84720,273781,2016-09-04 22:05:08
84750,273792,2016-09-05 05:33:04
16842,273809,2016-09-05 11:11:56
84818,273869,2016-09-05 16:42:08
19829,273876,2016-09-05 17:34:50
84831,273878,2016-09-05 17:52:25
17555,273881,2016-09-05 18:10:00
84067,273912,2016-09-05 21:54:47
84865,273926,2016-09-05 23:30:24
42957,273968,2016-09-06 11:32:30
33602,273971,2016-09-06 12:03:48
84914,273976,2016-09-06 12:48:27
1228,273987,2016-09-06 14:18:17
42907,274030,2016-09-06 17:16:33
84953,274032,2016-09-06 17:19:56
10673,274034,2016-09-06 17:36:45
70833,274080,2016-09-07 01:23:37
15144,274082,2016-09-07 04:45:19
8764,274085,2016-09-07 09:14:45
43466,274127,2016-09-07 12:43:29
37321,274129,2016-09-07 12:53:44
85053,274144,2016-09-07 14:46:30
83575,274147,2016-09-07 15:03:13
85056,274154,2016-09-07 15:35:04
85145,274252,2016-09-08 11:49:33
34959,274284,2016-09-08 15:24:24
22155,274307,2016-09-08 17:49:05
15477,274324,2016-09-08 20:29:23
85265,274382,2016-09-09 10:16:25
16692,274407,2016-09-09 11:44:13
1817,274409,2016-09-09 11:57:47
11412,274420,2016-09-09 12:51:59
73863,274430,2016-09-09 13:47:06
20221,274437,2016-09-09 14:07:10
6786,274438,2016-09-09 14:07:41
14458,274515,2016-09-10 10:20:43
20167,274528,2016-09-10 12:29:09
85415,274568,2016-09-10 21:52:52
85472,274622,2016-09-11 14:37:41
9049,274639,2016-09-11 19:56:41
7262,274669,2016-09-12 10:10:30
85535,274683,2016-09-12 10:30:10
71797,274704,2016-09-12 13:04:33
6235,274711,2016-09-12 13:46:42
85594,274758,2016-09-12 17:53:47
9300,274770,2016-09-12 19:42:56
85601,274771,2016-09-12 20:01:45
18566,274822,2016-09-13 10:34:20
3401,274833,2016-09-13 12:28:11
41378,274839,2016-09-13 14:06:31
18779,274877,2016-09-13 17:26:23
3205,274884,2016-09-13 18:55:51
85769,274947,2016-09-14 10:34:38
14606,274972,2016-09-14 12:13:03
1282,274977,2016-09-14 12:30:18
13805,275002,2016-09-14 14:40:30
85818,275017,2016-09-14 16:24:47
3406,275023,2016-09-14 17:31:46
85848,275036,2016-09-14 20:55:43
85851,275038,2016-09-14 21:26:38
2227,275073,2016-09-15 09:02:59
10488,275119,2016-09-15 13:27:58
7798,275167,2016-09-15 18:06:32
10713,275168,2016-09-15 18:11:17
85944,275172,2016-09-15 18:18:50
10875,275181,2016-09-15 19:59:33
6596,275220,2016-09-16 08:51:35
85982,275228,2016-09-16 09:27:03
74665,275260,2016-09-16 12:06:02
5140,275271,2016-09-16 12:30:20
13631,275276,2016-09-16 12:45:36
72532,275289,2016-09-16 14:27:37
7798,275295,2016-09-16 15:00:45
22899,275298,2016-09-16 15:30:09
16043,275299,2016-09-16 15:32:38
86020,275301,2016-09-16 15:41:58
69434,275312,2016-09-16 16:25:21
86027,275325,2016-09-16 17:38:13
86036,275331,2016-09-16 18:31:49
85601,275341,2016-09-16 18:54:33
86057,275361,2016-09-16 22:28:29
15144,275468,2016-09-18 12:12:16
2683,275496,2016-09-18 16:54:20
86309,275578,2016-09-19 12:41:11
85130,275590,2016-09-19 14:08:18
66116,275674,2016-09-19 23:08:30
86415,275717,2016-09-20 11:12:58
86421,275719,2016-09-20 11:36:08
86428,275727,2016-09-20 12:43:38
86473,275753,2016-09-20 15:34:56
38686,275815,2016-09-20 21:02:22
43407,275816,2016-09-20 21:03:14
44041,275824,2016-09-20 21:35:44
